Date,ID,Source,Content,Username,Location,Verified,Likes,Retweets,Place
2023-02-22 05:33:46+00:00,1.62827E+18,Twitter Media Studio - LiveCut,"रूस के पास ICBM सबमरीन और एटम बमों का जखीरा, START पर पुतिन के रुख के बाद बढ़ी सरगर्मी
  
@karunashankar @nidhileo @sandythapar
#RussiaUkraineWAr #America #JoeBiden https://t.co/HF6n5M0ymT",TV9Bharatvarsh,"Noida, India",TRUE,11,7,
2023-02-22 05:29:20+00:00,1.62827E+18,Twitter Media Studio - LiveCut,"WAR BREAKING : रूस ने सस्पेंड किया US के साथ सबसे बड़ा एटमी समझौता

@RAVIMISHRA_TV @ManishJhaTweets @karunashankar #RussiaUkraineWAr #America #JoeBiden https://t.co/LeD2d8Egjp",TV9Bharatvarsh,"Noida, India",TRUE,2,1,
2023-02-22 05:18:10+00:00,1.62826E+18,TweetDeck,"Una ciudad que nunca olvidará el día en que dejó de ser segura

#Dnipro · Una de las puertas del Donbás registró el 14 de enero uno de los ataques contra civiles más sangrientos con 45 muertos 
#RussiaUkraineWar 
Vía @elcorreo_com 

https://t.co/NvYjGLZq4o https://t.co/1NIQdIJnaH",mikelayestaran,Estambul,TRUE,25,8,
2023-02-22 05:12:15+00:00,1.62826E+18,TweetDeck,"Russia-Ukraine: रूस-यूक्रेन युद्ध में चीन के कदम ने बढ़ाई पश्चिमी देशों की टेंशन, अमेरिका ने बताया बड़ा खतरा
#RussiaUkraineWar #China #US #RussiaChina
https://t.co/kdAtUbabC2",AmarUjalaNews,India,TRUE,22,1,
2023-02-22 05:10:00+00:00,1.62826E+18,TweetDeck,"Residents of Belgorod, a small village near the Russia-Ukraine border, live in constant fear of dying because of Ukrainian shelling, but don't see any reason to blame their President, Vladimir Putin, for it

#RussiaUkraineWar 

https://t.co/bI8yxftov5",WIONews,India,TRUE,1,1,
2023-02-22 05:06:16+00:00,1.62826E+18,TweetDeck,"ہیٹی کے سابق صدر کی طرح یوکرینی صدر بھی امریکا کے ہاتھوں قتل ہو جائے گا۔ماسکو  
https://t.co/Dh0xRspxxA
#Ukraine #Russia #Moscow #RussianMinistryOfForeignAffairs #Zelenskyy #JoeBiden #Putin #RussiaUkraineWar #Murder #Washington #USA #President @mfa_russia @MFA_Ukraine @POTUS",Waqtnewstv,Lahore Pakistan,TRUE,1,0,
2023-02-22 05:03:36+00:00,1.62826E+18,Republicworld,China’s top diplomat in Moscow ahead of Russia-Ukraine war anniversary #Chinesediplomat #Moscow #Russia #RussiaUkrainewar #Putin #WangYi https://t.co/UkRzU0Mare,republic,"Mumbai, India",TRUE,3,1,
2023-02-22 04:58:09+00:00,1.62826E+18,Twitter Media Studio - LiveCut,"रूस हमला करना बंद कर दे तो युद्ध खत्म हो जाएगा- बाइडेन
@anjali_speak #RussiaUkraineWar #America #JoeBiden https://t.co/ftOCT0Or8y",TV9Bharatvarsh,"Noida, India",TRUE,3,1,
2023-02-22 04:56:29+00:00,1.62826E+18,Twitter for Android,"China has every right to send arms to Russia, in their war effort against NATO, Who the hell is US 
#RussiaUkraineWar https://t.co/xnctvTY74J",malizamankhan,Pakistan,FALSE,0,0,
2023-02-22 04:44:26+00:00,1.62825E+18,Twitter Web App,"Poutine Accuse L’occident D’avoir Déclenché La Guerre En Ukraine Et Suspend Le Traité Nucléaire Dans Son Discours Sur L’état De La Nation

#Putin #UkraineRussiaWar️ #RussiaUkraineWar #NuclearWar #nuclearweapons #NuclearPower
https://t.co/P62NyosoPr",lematinal_media,Mauritius,FALSE,0,0,
2023-02-22 04:41:11+00:00,1.62825E+18,Twitter Web App,"Sommet Du G7 2023: Les Dirigeants Financiers Discuteront Des Mesures À Prendre Contre La Russie Le 23 Février

#G7Summit2023 #Russia #ShunichiSuzuki #G20Summit #UkraineRussiaWar️ #RussiaUkraineWar 
https://t.co/QLBp5YduTa",lematinal_media,Mauritius,FALSE,0,0,
2023-02-22 04:32:51+00:00,1.62825E+18,Twitter Web App,"Quận Kupyansky, LLVT Ukraine phát hiện 3 hệ thống phòng không TOR M2 của quân xl Nga và xử lý.
#Ukraine 
#RussiaUkraineWar 
#UkraineUnderAttack 
#RussiaIsATerroristState 
#RussiaInvadedUkraine https://t.co/nu3koMhWgi",TheRoses2022,,FALSE,16,2,
2023-02-22 04:30:00+00:00,1.62825E+18,TweetDeck,"#Russian राष्ट्रपति #Putin चीन के साथ “असीमित” और “बिना किसी प्रतिबंधित क्षेत्र” के समझौता स्थापित करने के लिए #Beijing दौरे पर गए तो #Russia-#China ने संकल्प लिया कि वो दुष्प्रचार का मुकाबला करने के लिए हाथ मिलाएंगे.
#ORFHindi #RussiaUkraineWar | @kalpitm
https://t.co/bZjlFZADvj",orfhindi,India,TRUE,3,0,
2023-02-22 04:25:23+00:00,1.62825E+18,Publer.io,"‘ಯುದ್ಧದಲ್ಲಿ ರಷ್ಯಾ ಗೆಲ್ಲೋದಿಲ್ಲ, ಯಾಕಂದ್ರೆ ಉಕ್ರೇನ್ ಜತೆ ನಾವಿದ್ದೇವೆ’

 https://t.co/3Xg2fPyLSL

#RussiaUkraineWar #America #JoeBiden #hosadiganthadigital #hosadigantha https://t.co/3Xg2fPyLSL",HosadiganthaWeb,"Bangalore,India",FALSE,0,0,
2023-02-22 04:24:42+00:00,1.62825E+18,Twitter Web App,"Putin Blames West For Starting War In Ukraine, Suspends Nuclear Treaty In His State Of The Nation Address

#Putin #UkraineRussiaWar️ #RussiaUkraineWar #NuclearWar #nuclearweapons #NuclearPower  
https://t.co/NIbkk5LlhF",lematinal_en,Mauritius,FALSE,0,0,
2023-02-22 04:24:24+00:00,1.62825E+18,Twitter for iPhone,الشواهد تقول أنه إن لم يتم نزع فتيل الحرب فالعالم مقبل على حرب ضروس  Get ready #هزة_أرضية #RussiaUkraineWar #الحرب_الروسية_الاوكرانية #الحرب_3_العالمية #WWIII https://t.co/ajg5166Gw5,ameriegy,"Virginia, USA",FALSE,0,0,
2023-02-22 04:21:53+00:00,1.62825E+18,Twitter Web App,"Tổng thư ký NATO Jens Stoltenberg cho biết ông Putin tiếp tục yêu cầu Triều Tiên và Iran cung cấp vũ khí cho cuộc tấn công xâm lược.
#Ukraine 
#RussiaUkraineWar 
#UkraineUnderAttack 
#RussiaIsATerroristState 
#RussiaInvadedUkraine https://t.co/xeDi7j7t9H",TheRoses2022,,FALSE,6,2,
2023-02-22 04:20:11+00:00,1.62825E+18,Twitter Web App,"G7 Summit 2023: Finance Leaders To Discuss Action Against Russia On Feb 23

#G7Summit2023 #Russia #ShunichiSuzuki #G20Summit #UkraineRussiaWar️ #RussiaUkraineWar 
https://t.co/t83BCdyJXs",lematinal_en,Mauritius,FALSE,0,0,
2023-02-22 04:18:34+00:00,1.62825E+18,Twitter for Android,"US should remember Cuba Crisis
#Russia is right in #RussiaUkraineWar
#Ukraina is needed to see the reason opt negotiated settlements ✌for you and yours 
Yankee Imperialism Big Stick Policy Carrot and Stick Policy
And
Bangladesh War
For #OneAndAll  _$ 🌾
https://t.co/236NAPuALW",dr_dubey9,Varanasi & Mahendraganj,FALSE,0,0,
